 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, SYN Flag Count, RST Flag Count,FIN Flag Count,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Down/Up Ratio, Average Packet Size, Packet Length Std,Active Mean,Idle Mean,alert_text,community_id,Technique,Tactics
BENIGN,443,1999787,1,1,0,0,1,123.5131542,1.000106511,1999787.0,1,123.5,142.6055165,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: connections closed with FIN. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",32,,None
BENIGN,52020,83440872,8,10,0,0,0,139.9913462,0.215721619,4908286.588,1,649.2777778,1388.578846,31170.0,41700000.0,"Network flow targeting unknown-port-52020 on port 52020. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 10 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",4,,None
BENIGN,53,157,2,2,0,0,0,1859872.611,25477.70701,52.33333333,1,83.25,35.05424368,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,232,2,2,0,0,0,965517.2414,17241.37931,77.33333333,1,66.5,15.33623161,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,23510,1,1,0,0,0,12675.45725,85.0701829,23510.0,1,171.5,120.088856,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,443,19904,3,0,0,0,0,1858.92283,150.7234727,9952.0,0,12.33333333,18.5,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",7,,None
BENIGN,53,46942,1,1,0,0,0,3301.947084,42.60576882,46942.0,1,100.0,37.5277675,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,53,47392,2,2,0,0,0,6794.395679,84.40243079,15797.33333,1,89.0,50.93819785,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small variable-size packets.",3,,None
BENIGN,443,94782,1,1,0,0,0,0.0,21.10105294,94782.0,1,0.0,0.0,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",6,,None
BENIGN,53,23506,1,1,0,0,0,7529.992342,85.08465924,23506.0,1,112.5,46.7653718,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,443,5099263,8,7,0,0,0,1013.675898,2.941601561,364233.0714,0,344.6,534.6959845,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: short-lived connection. Traffic exchange: low packet count, with 8 outbound and 7 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",6,,None
BENIGN,15763,5759335,1,5,0,0,0,6.250721654,1.041786942,1151867.0,5,7.0,0.0,15174.0,5744161.0,"Network flow targeting unknown-port-15763 on port 15763. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 1 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly inbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",4,,None
BENIGN,443,3,2,0,1,0,0,19700000.0,666666.6667,3.0,0,56.0,27.13546265,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",7,,None
BENIGN,8080,1029501,3,3,0,0,0,17.48419866,5.828066218,205900.2,1,3.0,3.207134903,0.0,0.0,"Network flow targeting HTTP-Alt on port 8080. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 3 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,,None
BENIGN,62614,191,3,1,0,0,0,256544.5026,20942.40838,63.66666667,0,13.75,11.18033989,0.0,0.0,"Network flow targeting unknown-port-62614 on port 62614. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",4,,None
BENIGN,53,30357,1,1,0,0,0,3887.077116,65.88266298,30357.0,1,84.5,9.237604307,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,224,2,2,0,0,0,1982142.857,17857.14286,74.66666667,1,122.75,70.10848736,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,53,321,2,2,0,0,0,1570093.458,12461.05919,107.0,1,134.25,101.8763957,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate and very high byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,53,23264,1,1,0,0,0,4298.486933,85.96973865,23264.0,1,71.0,9.237604307,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,443,303,3,0,0,0,0,174917.4917,9900.990099,151.5,0,17.66666667,26.5,0.0,0.0,"Network flow targeting HTTPS on port 443. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",7,,None
BENIGN,53,61933,2,2,0,0,0,3132.41729,64.5859235,20644.33333,1,58.25,10.40672859,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,66724,2,2,0,0,0,4166.416881,59.94844434,22241.33333,1,78.5,36.69741135,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",3,,None
BENIGN,53,24489,2,2,0,0,0,24500.79628,163.3386418,8163.0,1,158.0,129.2625236,0.0,0.0,"Network flow targeting DNS on port 53. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 2 outbound and 2 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: moderate-size packets.",3,,None
BENIGN,4437,29,1,1,0,0,0,413793.1034,68965.51724,29.0,1,9.0,0.0,0.0,0.0,"Network flow targeting unknown-port-4437 on port 4437. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",7,,None
